Customer_ID,Signup_Date,Segment
1698,2023-01-30 02:00:00,Regular
1699,2023-01-30 03:00:00,Regular
1700,2023-01-30 04:00:00,Regular
1701,2023-01-30 05:00:00,Regular
1702,2023-01-30 06:00:00,Regular
1703,2023-01-30 07:00:00,Premium
1704,2023-01-30 08:00:00,Premium
1705,2023-01-30 09:00:00,Premium
1706,2023-01-30 10:00:00,Regular
1707,2023-01-30 11:00:00,Regular
1708,2023-01-30 12:00:00,Regular
1709,2023-01-30 13:00:00,Premium
1710,2023-01-30 14:00:00,Regular
1711,2023-01-30 15:00:00,Regular
1712,2023-01-30 16:00:00,Regular
1713,2023-01-30 17:00:00,Premium
1714,2023-01-30 18:00:00,Regular
1715,2023-01-30 19:00:00,Regular
1716,2023-01-30 20:00:00,Regular
1717,2023-01-30 21:00:00,Premium
1718,2023-01-30 22:00:00,Regular
1719,2023-01-30 23:00:00,Regular
1720,2023-01-31 00:00:00,Regular
1721,2023-01-31 01:00:00,Regular
1722,2023-01-31 02:00:00,Regular
1723,2023-01-31 03:00:00,Regular
1724,2023-01-31 04:00:00,Regular
1725,2023-01-31 05:00:00,Premium
1726,2023-01-31 06:00:00,Regular
1727,2023-01-31 07:00:00,Regular
1728,2023-01-31 08:00:00,Regular
1729,2023-01-31 09:00:00,Regular
1730,2023-01-31 10:00:00,Premium
1731,2023-01-31 11:00:00,Regular
1732,2023-01-31 12:00:00,Regular
1733,2023-01-31 13:00:00,Regular
1734,2023-01-31 14:00:00,Regular
1735,2023-01-31 15:00:00,Regular
1736,2023-01-31 16:00:00,Regular
1737,2023-01-31 17:00:00,Premium
1738,2023-01-31 18:00:00,Regular
1739,2023-01-31 19:00:00,Regular
1740,2023-01-31 20:00:00,Regular
1741,2023-01-31 21:00:00,Premium
1742,2023-01-31 22:00:00,Regular
1743,2023-01-31 23:00:00,Regular
1744,2023-02-01 00:00:00,Regular
1745,2023-02-01 01:00:00,Premium
1746,2023-02-01 02:00:00,Regular
1747,2023-02-01 03:00:00,Regular
1748,2023-02-01 04:00:00,Regular
1749,2023-02-01 05:00:00,Premium
1750,2023-02-01 06:00:00,Regular
1751,2023-02-01 07:00:00,Premium
1752,2023-02-01 08:00:00,Regular
1753,2023-02-01 09:00:00,Regular
1754,2023-02-01 10:00:00,Regular
1755,2023-02-01 11:00:00,Regular
1756,2023-02-01 12:00:00,Regular
1757,2023-02-01 13:00:00,Regular
1758,2023-02-01 14:00:00,Regular
1759,2023-02-01 15:00:00,Regular
1760,2023-02-01 16:00:00,Regular
1761,2023-02-01 17:00:00,Regular
1762,2023-02-01 18:00:00,Premium
1763,2023-02-01 19:00:00,Regular
1764,2023-02-01 20:00:00,Regular
1765,2023-02-01 21:00:00,Regular
1766,2023-02-01 22:00:00,Regular
1767,2023-02-01 23:00:00,Regular
1768,2023-02-02 00:00:00,Premium
1769,2023-02-02 01:00:00,Premium
1770,2023-02-02 02:00:00,Regular
1771,2023-02-02 03:00:00,Regular
1772,2023-02-02 04:00:00,Regular
1773,2023-02-02 05:00:00,Regular
1774,2023-02-02 06:00:00,Regular
1775,2023-02-02 07:00:00,Regular
1776,2023-02-02 08:00:00,Regular
1777,2023-02-02 09:00:00,Regular
1778,2023-02-02 10:00:00,Regular
1779,2023-02-02 11:00:00,Regular
1780,2023-02-02 12:00:00,Regular
1781,2023-02-02 13:00:00,Regular
1782,2023-02-02 14:00:00,Regular
1783,2023-02-02 15:00:00,Premium
1784,2023-02-02 16:00:00,Premium
1785,2023-02-02 17:00:00,Regular
1786,2023-02-02 18:00:00,Regular
1787,2023-02-02 19:00:00,Regular
1788,2023-02-02 20:00:00,Regular
1789,2023-02-02 21:00:00,Regular
1790,2023-02-02 22:00:00,Regular
1791,2023-02-02 23:00:00,Regular
1792,2023-02-03 00:00:00,Regular
1793,2023-02-03 01:00:00,Premium
1794,2023-02-03 02:00:00,Regular
1795,2023-02-03 03:00:00,Regular
1796,2023-02-03 04:00:00,Regular
1797,2023-02-03 05:00:00,Regular
1798,2023-02-03 06:00:00,Regular
1799,2023-02-03 07:00:00,Regular
1800,2023-02-03 08:00:00,Regular
1801,2023-02-03 09:00:00,Premium
1802,2023-02-03 10:00:00,Regular
1803,2023-02-03 11:00:00,Premium
1804,2023-02-03 12:00:00,Regular
1805,2023-02-03 13:00:00,Regular
1806,2023-02-03 14:00:00,Regular
1807,2023-02-03 15:00:00,Regular
1808,2023-02-03 16:00:00,Regular
1809,2023-02-03 17:00:00,Regular
1810,2023-02-03 18:00:00,Regular
1811,2023-02-03 19:00:00,Regular
1812,2023-02-03 20:00:00,Regular
1813,2023-02-03 21:00:00,Regular
1814,2023-02-03 22:00:00,Regular
1815,2023-02-03 23:00:00,Regular
1816,2023-02-04 00:00:00,Regular
1817,2023-02-04 01:00:00,Regular
1818,2023-02-04 02:00:00,Regular
1819,2023-02-04 03:00:00,Regular
1820,2023-02-04 04:00:00,Premium
1821,2023-02-04 05:00:00,Regular
1822,2023-02-04 06:00:00,Regular
1823,2023-02-04 07:00:00,Regular
1824,2023-02-04 08:00:00,Regular
1825,2023-02-04 09:00:00,Regular
1826,2023-02-04 10:00:00,Regular
1827,2023-02-04 11:00:00,Regular
1828,2023-02-04 12:00:00,Regular
1829,2023-02-04 13:00:00,Premium
1830,2023-02-04 14:00:00,Regular
1831,2023-02-04 15:00:00,Regular
1832,2023-02-04 16:00:00,Regular
1833,2023-02-04 17:00:00,Regular
1834,2023-02-04 18:00:00,Regular
1835,2023-02-04 19:00:00,Regular
1836,2023-02-04 20:00:00,Regular
1837,2023-02-04 21:00:00,Regular
1838,2023-02-04 22:00:00,Premium
1839,2023-02-04 23:00:00,Regular
1840,2023-02-05 00:00:00,Regular
1841,2023-02-05 01:00:00,Regular
1842,2023-02-05 02:00:00,Premium
1843,2023-02-05 03:00:00,Regular
1844,2023-02-05 04:00:00,Premium
1845,2023-02-05 05:00:00,Regular
1846,2023-02-05 06:00:00,Regular
1847,2023-02-05 07:00:00,Regular
1848,2023-02-05 08:00:00,Regular
1849,2023-02-05 09:00:00,Regular
1850,2023-02-05 10:00:00,Regular
1851,2023-02-05 11:00:00,Regular
1852,2023-02-05 12:00:00,Regular
1853,2023-02-05 13:00:00,Regular
1854,2023-02-05 14:00:00,Premium
1855,2023-02-05 15:00:00,Premium
1856,2023-02-05 16:00:00,Regular
1857,2023-02-05 17:00:00,Premium
1858,2023-02-05 18:00:00,Regular
1859,2023-02-05 19:00:00,Regular
1860,2023-02-05 20:00:00,Regular
1861,2023-02-05 21:00:00,Regular
1862,2023-02-05 22:00:00,Regular
1863,2023-02-05 23:00:00,Regular
1864,2023-02-06 00:00:00,Regular
1865,2023-02-06 01:00:00,Regular
1866,2023-02-06 02:00:00,Premium
1867,2023-02-06 03:00:00,Premium
1868,2023-02-06 04:00:00,Regular
1869,2023-02-06 05:00:00,Regular
1870,2023-02-06 06:00:00,Regular
1871,2023-02-06 07:00:00,Regular
1872,2023-02-06 08:00:00,Regular
1873,2023-02-06 09:00:00,Regular
1874,2023-02-06 10:00:00,Regular
1875,2023-02-06 11:00:00,Regular
1876,2023-02-06 12:00:00,Premium
1877,2023-02-06 13:00:00,Premium
1878,2023-02-06 14:00:00,Regular
1879,2023-02-06 15:00:00,Regular
1880,2023-02-06 16:00:00,Premium
1881,2023-02-06 17:00:00,Regular
1882,2023-02-06 18:00:00,Regular
1883,2023-02-06 19:00:00,Regular
1884,2023-02-06 20:00:00,Regular
1885,2023-02-06 21:00:00,Premium
1886,2023-02-06 22:00:00,Regular
1887,2023-02-06 23:00:00,Regular
1888,2023-02-07 00:00:00,Regular
1889,2023-02-07 01:00:00,Regular
1890,2023-02-07 02:00:00,Regular
1891,2023-02-07 03:00:00,Regular
1892,2023-02-07 04:00:00,Regular
1893,2023-02-07 05:00:00,Regular
1894,2023-02-07 06:00:00,Regular
1895,2023-02-07 07:00:00,Regular
1896,2023-02-07 08:00:00,Regular
1897,2023-02-07 09:00:00,Regular
1898,2023-02-07 10:00:00,Regular
1899,2023-02-07 11:00:00,Regular
1900,2023-02-07 12:00:00,Regular
1901,2023-02-07 13:00:00,Premium
1902,2023-02-07 14:00:00,Regular
1903,2023-02-07 15:00:00,Regular
1904,2023-02-07 16:00:00,Regular
1905,2023-02-07 17:00:00,Regular
1906,2023-02-07 18:00:00,Regular
1907,2023-02-07 19:00:00,Regular
1908,2023-02-07 20:00:00,Regular
1909,2023-02-07 21:00:00,Regular
1910,2023-02-07 22:00:00,Regular
1911,2023-02-07 23:00:00,Regular
1912,2023-02-08 00:00:00,Regular
1913,2023-02-08 01:00:00,Regular
1914,2023-02-08 02:00:00,Premium
1915,2023-02-08 03:00:00,Premium
1916,2023-02-08 04:00:00,Regular
1917,2023-02-08 05:00:00,Regular
1918,2023-02-08 06:00:00,Regular
1919,2023-02-08 07:00:00,Regular
1920,2023-02-08 08:00:00,Regular
1921,2023-02-08 09:00:00,Regular
1922,2023-02-08 10:00:00,Regular
1923,2023-02-08 11:00:00,Regular
1924,2023-02-08 12:00:00,Regular
1925,2023-02-08 13:00:00,Regular
1926,2023-02-08 14:00:00,Regular
1927,2023-02-08 15:00:00,Regular
1928,2023-02-08 16:00:00,Regular
1929,2023-02-08 17:00:00,Regular
1930,2023-02-08 18:00:00,Regular
1931,2023-02-08 19:00:00,Regular
1932,2023-02-08 20:00:00,Regular
1933,2023-02-08 21:00:00,Regular
1934,2023-02-08 22:00:00,Regular
1935,2023-02-08 23:00:00,Regular
1936,2023-02-09 00:00:00,Regular
1937,2023-02-09 01:00:00,Regular
1938,2023-02-09 02:00:00,Regular
1939,2023-02-09 03:00:00,Regular
1940,2023-02-09 04:00:00,Regular
1941,2023-02-09 05:00:00,Premium
1942,2023-02-09 06:00:00,Regular
1943,2023-02-09 07:00:00,Premium
1944,2023-02-09 08:00:00,Regular
1945,2023-02-09 09:00:00,Premium
1946,2023-02-09 10:00:00,Regular
1947,2023-02-09 11:00:00,Premium
1948,2023-02-09 12:00:00,Regular
1949,2023-02-09 13:00:00,Regular
1950,2023-02-09 14:00:00,Regular
1951,2023-02-09 15:00:00,Premium
1952,2023-02-09 16:00:00,Regular
1953,2023-02-09 17:00:00,Regular
1954,2023-02-09 18:00:00,Regular
1955,2023-02-09 19:00:00,Regular
1956,2023-02-09 20:00:00,Regular
1957,2023-02-09 21:00:00,Regular
1958,2023-02-09 22:00:00,Premium
1959,2023-02-09 23:00:00,Premium
1960,2023-02-10 00:00:00,Regular
1961,2023-02-10 01:00:00,Regular
1962,2023-02-10 02:00:00,Regular
1963,2023-02-10 03:00:00,Regular
1964,2023-02-10 04:00:00,Regular
1965,2023-02-10 05:00:00,Regular
1966,2023-02-10 06:00:00,Regular
1967,2023-02-10 07:00:00,Premium
1968,2023-02-10 08:00:00,Premium
1969,2023-02-10 09:00:00,Regular
1970,2023-02-10 10:00:00,Premium
1971,2023-02-10 11:00:00,Regular
1972,2023-02-10 12:00:00,Regular
1973,2023-02-10 13:00:00,Regular
1974,2023-02-10 14:00:00,Regular
1975,2023-02-10 15:00:00,Regular
1976,2023-02-10 16:00:00,Regular
1977,2023-02-10 17:00:00,Regular
1978,2023-02-10 18:00:00,Regular
1979,2023-02-10 19:00:00,Regular
1980,2023-02-10 20:00:00,Regular
1981,2023-02-10 21:00:00,Regular
1982,2023-02-10 22:00:00,Regular
1983,2023-02-10 23:00:00,Regular
1984,2023-02-11 00:00:00,Regular
1985,2023-02-11 01:00:00,Premium
1986,2023-02-11 02:00:00,Regular
1987,2023-02-11 03:00:00,Regular
1988,2023-02-11 04:00:00,Regular
1989,2023-02-11 05:00:00,Regular
1990,2023-02-11 06:00:00,Regular
1991,2023-02-11 07:00:00,Regular
1992,2023-02-11 08:00:00,Premium
1993,2023-02-11 09:00:00,Regular
1994,2023-02-11 10:00:00,Regular
1995,2023-02-11 11:00:00,Premium
1996,2023-02-11 12:00:00,Regular
1997,2023-02-11 13:00:00,Premium
1998,2023-02-11 14:00:00,Regular
1999,2023-02-11 15:00:00,Regular
2000,2023-02-11 16:00:00,Regular
2001,2023-02-11 17:00:00,Regular
2002,2023-02-11 18:00:00,Regular
2003,2023-02-11 19:00:00,Regular
2004,2023-02-11 20:00:00,Regular
2005,2023-02-11 21:00:00,Regular
2006,2023-02-11 22:00:00,Regular
2007,2023-02-11 23:00:00,Regular
2008,2023-02-12 00:00:00,Premium
2009,2023-02-12 01:00:00,Premium
2010,2023-02-12 02:00:00,Regular
2011,2023-02-12 03:00:00,Regular
2012,2023-02-12 04:00:00,Regular
2013,2023-02-12 05:00:00,Regular
2014,2023-02-12 06:00:00,Premium
2015,2023-02-12 07:00:00,Regular
2016,2023-02-12 08:00:00,Premium
2017,2023-02-12 09:00:00,Regular
2018,2023-02-12 10:00:00,Regular
2019,2023-02-12 11:00:00,Premium
2020,2023-02-12 12:00:00,Regular
2021,2023-02-12 13:00:00,Regular
2022,2023-02-12 14:00:00,Regular
2023,2023-02-12 15:00:00,Regular
2024,2023-02-12 16:00:00,Regular
2025,2023-02-12 17:00:00,Premium
2026,2023-02-12 18:00:00,Regular
2027,2023-02-12 19:00:00,Premium
2028,2023-02-12 20:00:00,Regular
2029,2023-02-12 21:00:00,Regular
2030,2023-02-12 22:00:00,Premium
2031,2023-02-12 23:00:00,Regular
2032,2023-02-13 00:00:00,Regular
2033,2023-02-13 01:00:00,Regular
2034,2023-02-13 02:00:00,Regular
2035,2023-02-13 03:00:00,Regular
2036,2023-02-13 04:00:00,Premium
2037,2023-02-13 05:00:00,Premium
2038,2023-02-13 06:00:00,Regular
2039,2023-02-13 07:00:00,Regular
2040,2023-02-13 08:00:00,Premium
2041,2023-02-13 09:00:00,Regular
2042,2023-02-13 10:00:00,Regular
2043,2023-02-13 11:00:00,Regular
2044,2023-02-13 12:00:00,Regular
2045,2023-02-13 13:00:00,Regular
2046,2023-02-13 14:00:00,Regular
2047,2023-02-13 15:00:00,Regular
2048,2023-02-13 16:00:00,Regular
2049,2023-02-13 17:00:00,Regular
2050,2023-02-13 18:00:00,Regular
2051,2023-02-13 19:00:00,Regular
2052,2023-02-13 20:00:00,Regular
2053,2023-02-13 21:00:00,Regular
2054,2023-02-13 22:00:00,Premium
2055,2023-02-13 23:00:00,Premium
2056,2023-02-14 00:00:00,Regular
2057,2023-02-14 01:00:00,Regular
2058,2023-02-14 02:00:00,Premium
2059,2023-02-14 03:00:00,Regular
2060,2023-02-14 04:00:00,Premium
2061,2023-02-14 05:00:00,Regular
2062,2023-02-14 06:00:00,Regular
2063,2023-02-14 07:00:00,Regular
2064,2023-02-14 08:00:00,Regular
2065,2023-02-14 09:00:00,Regular
2066,2023-02-14 10:00:00,Regular
2067,2023-02-14 11:00:00,Regular
2068,2023-02-14 12:00:00,Regular
2069,2023-02-14 13:00:00,Regular
2070,2023-02-14 14:00:00,Regular
2071,2023-02-14 15:00:00,Regular
2072,2023-02-14 16:00:00,Regular
2073,2023-02-14 17:00:00,Regular
2074,2023-02-14 18:00:00,Regular
2075,2023-02-14 19:00:00,Regular
2076,2023-02-14 20:00:00,Regular
2077,2023-02-14 21:00:00,Premium
2078,2023-02-14 22:00:00,Regular
2079,2023-02-14 23:00:00,Regular
2080,2023-02-15 00:00:00,Regular
2081,2023-02-15 01:00:00,Regular
2082,2023-02-15 02:00:00,Regular
2083,2023-02-15 03:00:00,Premium
2084,2023-02-15 04:00:00,Regular
2085,2023-02-15 05:00:00,Regular
2086,2023-02-15 06:00:00,Premium
2087,2023-02-15 07:00:00,Regular
2088,2023-02-15 08:00:00,Regular
2089,2023-02-15 09:00:00,Regular
2090,2023-02-15 10:00:00,Regular
2091,2023-02-15 11:00:00,Regular
2092,2023-02-15 12:00:00,Regular
2093,2023-02-15 13:00:00,Regular
2094,2023-02-15 14:00:00,Regular
2095,2023-02-15 15:00:00,Premium
2096,2023-02-15 16:00:00,Regular
2097,2023-02-15 17:00:00,Regular
2098,2023-02-15 18:00:00,Regular
2099,2023-02-15 19:00:00,Regular
2100,2023-02-15 20:00:00,Regular
2101,2023-02-15 21:00:00,Regular
2102,2023-02-15 22:00:00,Regular
2103,2023-02-15 23:00:00,Regular
2104,2023-02-16 00:00:00,Regular
2105,2023-02-16 01:00:00,Premium
2106,2023-02-16 02:00:00,Regular
2107,2023-02-16 03:00:00,Regular
2108,2023-02-16 04:00:00,Regular
2109,2023-02-16 05:00:00,Regular
2110,2023-02-16 06:00:00,Regular
2111,2023-02-16 07:00:00,Regular
2112,2023-02-16 08:00:00,Premium
2113,2023-02-16 09:00:00,Regular
2114,2023-02-16 10:00:00,Regular
2115,2023-02-16 11:00:00,Premium
2116,2023-02-16 12:00:00,Premium
2117,2023-02-16 13:00:00,Regular
2118,2023-02-16 14:00:00,Regular
2119,2023-02-16 15:00:00,Regular
2120,2023-02-16 16:00:00,Regular
2121,2023-02-16 17:00:00,Regular
2122,2023-02-16 18:00:00,Regular
2123,2023-02-16 19:00:00,Premium
2124,2023-02-16 20:00:00,Regular
2125,2023-02-16 21:00:00,Premium
2126,2023-02-16 22:00:00,Premium
2127,2023-02-16 23:00:00,Regular
2128,2023-02-17 00:00:00,Regular
2129,2023-02-17 01:00:00,Regular
2130,2023-02-17 02:00:00,Regular
2131,2023-02-17 03:00:00,Regular
2132,2023-02-17 04:00:00,Regular
2133,2023-02-17 05:00:00,Regular
2134,2023-02-17 06:00:00,Premium
2135,2023-02-17 07:00:00,Regular
2136,2023-02-17 08:00:00,Regular
2137,2023-02-17 09:00:00,Regular
2138,2023-02-17 10:00:00,Regular
2139,2023-02-17 11:00:00,Premium
2140,2023-02-17 12:00:00,Premium
2141,2023-02-17 13:00:00,Regular
2142,2023-02-17 14:00:00,Regular
2143,2023-02-17 15:00:00,Regular
2144,2023-02-17 16:00:00,Regular
2145,2023-02-17 17:00:00,Regular
2146,2023-02-17 18:00:00,Regular
2147,2023-02-17 19:00:00,Regular
2148,2023-02-17 20:00:00,Premium
2149,2023-02-17 21:00:00,Regular
2150,2023-02-17 22:00:00,Regular
2151,2023-02-17 23:00:00,Regular
2152,2023-02-18 00:00:00,Premium
2153,2023-02-18 01:00:00,Regular
2154,2023-02-18 02:00:00,Premium
2155,2023-02-18 03:00:00,Regular
2156,2023-02-18 04:00:00,Regular
2157,2023-02-18 05:00:00,Regular
2158,2023-02-18 06:00:00,Regular
2159,2023-02-18 07:00:00,Regular
2160,2023-02-18 08:00:00,Premium
2161,2023-02-18 09:00:00,Regular
2162,2023-02-18 10:00:00,Regular
2163,2023-02-18 11:00:00,Regular
2164,2023-02-18 12:00:00,Regular
2165,2023-02-18 13:00:00,Regular
2166,2023-02-18 14:00:00,Regular
2167,2023-02-18 15:00:00,Regular
2168,2023-02-18 16:00:00,Premium
2169,2023-02-18 17:00:00,Regular
2170,2023-02-18 18:00:00,Premium
2171,2023-02-18 19:00:00,Regular
2172,2023-02-18 20:00:00,Premium
2173,2023-02-18 21:00:00,Regular
2174,2023-02-18 22:00:00,Regular
2175,2023-02-18 23:00:00,Regular
2176,2023-02-19 00:00:00,Regular
2177,2023-02-19 01:00:00,Premium
2178,2023-02-19 02:00:00,Regular
2179,2023-02-19 03:00:00,Premium
2180,2023-02-19 04:00:00,Regular
2181,2023-02-19 05:00:00,Regular
2182,2023-02-19 06:00:00,Premium
2183,2023-02-19 07:00:00,Regular
2184,2023-02-19 08:00:00,Regular
2185,2023-02-19 09:00:00,Regular
2186,2023-02-19 10:00:00,Premium
2187,2023-02-19 11:00:00,Regular
2188,2023-02-19 12:00:00,Regular
2189,2023-02-19 13:00:00,Regular
2190,2023-02-19 14:00:00,Regular
2191,2023-02-19 15:00:00,Premium
2192,2023-02-19 16:00:00,Premium
2193,2023-02-19 17:00:00,Regular
2194,2023-02-19 18:00:00,Regular
2195,2023-02-19 19:00:00,Regular
2196,2023-02-19 20:00:00,Regular
2197,2023-02-19 21:00:00,Regular
2198,2023-02-19 22:00:00,Regular
2199,2023-02-19 23:00:00,Regular
2200,2023-02-20 00:00:00,Regular
2201,2023-02-20 01:00:00,Regular
2202,2023-02-20 02:00:00,Regular
2203,2023-02-20 03:00:00,Premium
2204,2023-02-20 04:00:00,Regular
2205,2023-02-20 05:00:00,Regular
2206,2023-02-20 06:00:00,Regular
2207,2023-02-20 07:00:00,Regular
2208,2023-02-20 08:00:00,Regular
2209,2023-02-20 09:00:00,Regular
2210,2023-02-20 10:00:00,Regular
2211,2023-02-20 11:00:00,Regular
2212,2023-02-20 12:00:00,Premium
2213,2023-02-20 13:00:00,Regular
2214,2023-02-20 14:00:00,Premium
2215,2023-02-20 15:00:00,Regular
2216,2023-02-20 16:00:00,Regular
2217,2023-02-20 17:00:00,Regular
2218,2023-02-20 18:00:00,Regular
2219,2023-02-20 19:00:00,Regular
2220,2023-02-20 20:00:00,Regular
2221,2023-02-20 21:00:00,Regular
2222,2023-02-20 22:00:00,Regular
2223,2023-02-20 23:00:00,Regular
2224,2023-02-21 00:00:00,Regular
2225,2023-02-21 01:00:00,Regular
2226,2023-02-21 02:00:00,Regular
2227,2023-02-21 03:00:00,Regular
2228,2023-02-21 04:00:00,Regular
2229,2023-02-21 05:00:00,Regular
2230,2023-02-21 06:00:00,Regular
2231,2023-02-21 07:00:00,Regular
2232,2023-02-21 08:00:00,Premium
2233,2023-02-21 09:00:00,Regular
2234,2023-02-21 10:00:00,Regular
2235,2023-02-21 11:00:00,Premium
2236,2023-02-21 12:00:00,Regular
2237,2023-02-21 13:00:00,Regular
2238,2023-02-21 14:00:00,Regular
2239,2023-02-21 15:00:00,Regular
2240,2023-02-21 16:00:00,Regular
2241,2023-02-21 17:00:00,Regular
2242,2023-02-21 18:00:00,Premium
2243,2023-02-21 19:00:00,Regular
2244,2023-02-21 20:00:00,Regular
2245,2023-02-21 21:00:00,Regular
2246,2023-02-21 22:00:00,Premium
2247,2023-02-21 23:00:00,Regular
2248,2023-02-22 00:00:00,Regular
2249,2023-02-22 01:00:00,Regular
2250,2023-02-22 02:00:00,Regular
2251,2023-02-22 03:00:00,Regular
2252,2023-02-22 04:00:00,Premium
2253,2023-02-22 05:00:00,Regular
2254,2023-02-22 06:00:00,Regular
2255,2023-02-22 07:00:00,Premium
2256,2023-02-22 08:00:00,Regular
2257,2023-02-22 09:00:00,Regular
2258,2023-02-22 10:00:00,Regular
2259,2023-02-22 11:00:00,Regular
2260,2023-02-22 12:00:00,Regular
2261,2023-02-22 13:00:00,Premium
2262,2023-02-22 14:00:00,Regular
2263,2023-02-22 15:00:00,Regular
2264,2023-02-22 16:00:00,Regular
2265,2023-02-22 17:00:00,Regular
2266,2023-02-22 18:00:00,Regular
2267,2023-02-22 19:00:00,Regular
2268,2023-02-22 20:00:00,Regular
2269,2023-02-22 21:00:00,Regular
2270,2023-02-22 22:00:00,Regular
2271,2023-02-22 23:00:00,Regular
2272,2023-02-23 00:00:00,Regular
2273,2023-02-23 01:00:00,Regular
2274,2023-02-23 02:00:00,Regular
2275,2023-02-23 03:00:00,Regular
2276,2023-02-23 04:00:00,Regular
2277,2023-02-23 05:00:00,Regular
2278,2023-02-23 06:00:00,Regular
2279,2023-02-23 07:00:00,Regular
2280,2023-02-23 08:00:00,Regular
2281,2023-02-23 09:00:00,Regular
2282,2023-02-23 10:00:00,Regular
2283,2023-02-23 11:00:00,Regular
2284,2023-02-23 12:00:00,Regular
2285,2023-02-23 13:00:00,Regular
2286,2023-02-23 14:00:00,Regular
2287,2023-02-23 15:00:00,Regular
2288,2023-02-23 16:00:00,Regular
2289,2023-02-23 17:00:00,Regular
2290,2023-02-23 18:00:00,Regular
2291,2023-02-23 19:00:00,Regular
2292,2023-02-23 20:00:00,Regular
2293,2023-02-23 21:00:00,Regular
2294,2023-02-23 22:00:00,Regular
2295,2023-02-23 23:00:00,Premium
2296,2023-02-24 00:00:00,Regular
2297,2023-02-24 01:00:00,Premium
2298,2023-02-24 02:00:00,Regular
2299,2023-02-24 03:00:00,Regular
2300,2023-02-24 04:00:00,Regular
2301,2023-02-24 05:00:00,Regular
2302,2023-02-24 06:00:00,Regular
2303,2023-02-24 07:00:00,Premium
2304,2023-02-24 08:00:00,Premium
2305,2023-02-24 09:00:00,Regular
2306,2023-02-24 10:00:00,Regular
2307,2023-02-24 11:00:00,Premium
2308,2023-02-24 12:00:00,Premium
2309,2023-02-24 13:00:00,Regular
2310,2023-02-24 14:00:00,Regular
2311,2023-02-24 15:00:00,Regular
2312,2023-02-24 16:00:00,Regular
2313,2023-02-24 17:00:00,Regular
2314,2023-02-24 18:00:00,Regular
2315,2023-02-24 19:00:00,Regular
2316,2023-02-24 20:00:00,Regular
2317,2023-02-24 21:00:00,Regular
2318,2023-02-24 22:00:00,Premium
2319,2023-02-24 23:00:00,Premium
2320,2023-02-25 00:00:00,Regular
2321,2023-02-25 01:00:00,Regular
2322,2023-02-25 02:00:00,Regular
2323,2023-02-25 03:00:00,Regular
2324,2023-02-25 04:00:00,Regular
2325,2023-02-25 05:00:00,Regular
2326,2023-02-25 06:00:00,Regular
2327,2023-02-25 07:00:00,Regular
2328,2023-02-25 08:00:00,Regular
2329,2023-02-25 09:00:00,Premium
2330,2023-02-25 10:00:00,Regular
2331,2023-02-25 11:00:00,Regular
2332,2023-02-25 12:00:00,Regular
2333,2023-02-25 13:00:00,Regular
2334,2023-02-25 14:00:00,Regular
2335,2023-02-25 15:00:00,Regular
2336,2023-02-25 16:00:00,Regular
2337,2023-02-25 17:00:00,Premium
2338,2023-02-25 18:00:00,Regular
2339,2023-02-25 19:00:00,Regular
2340,2023-02-25 20:00:00,Regular
2341,2023-02-25 21:00:00,Regular
2342,2023-02-25 22:00:00,Regular
2343,2023-02-25 23:00:00,Premium
2344,2023-02-26 00:00:00,Regular
2345,2023-02-26 01:00:00,Regular
2346,2023-02-26 02:00:00,Premium
2347,2023-02-26 03:00:00,Regular
2348,2023-02-26 04:00:00,Regular
2349,2023-02-26 05:00:00,Regular
2350,2023-02-26 06:00:00,Regular
2351,2023-02-26 07:00:00,Regular
2352,2023-02-26 08:00:00,Regular
2353,2023-02-26 09:00:00,Regular
2354,2023-02-26 10:00:00,Regular
2355,2023-02-26 11:00:00,Regular
2356,2023-02-26 12:00:00,Regular
2357,2023-02-26 13:00:00,Regular
2358,2023-02-26 14:00:00,Premium
2359,2023-02-26 15:00:00,Regular
2360,2023-02-26 16:00:00,Regular
2361,2023-02-26 17:00:00,Regular
2362,2023-02-26 18:00:00,Regular
2363,2023-02-26 19:00:00,Regular
2364,2023-02-26 20:00:00,Premium
2365,2023-02-26 21:00:00,Regular
2366,2023-02-26 22:00:00,Premium
2367,2023-02-26 23:00:00,Premium
2368,2023-02-27 00:00:00,Regular
2369,2023-02-27 01:00:00,Regular
2370,2023-02-27 02:00:00,Regular
2371,2023-02-27 03:00:00,Regular
2372,2023-02-27 04:00:00,Regular
2373,2023-02-27 05:00:00,Premium
2374,2023-02-27 06:00:00,Regular
2375,2023-02-27 07:00:00,Regular
2376,2023-02-27 08:00:00,Regular
2377,2023-02-27 09:00:00,Premium
2378,2023-02-27 10:00:00,Regular
2379,2023-02-27 11:00:00,Premium
2380,2023-02-27 12:00:00,Premium
2381,2023-02-27 13:00:00,Regular
2382,2023-02-27 14:00:00,Regular
2383,2023-02-27 15:00:00,Regular
2384,2023-02-27 16:00:00,Regular
2385,2023-02-27 17:00:00,Regular
2386,2023-02-27 18:00:00,Regular
2387,2023-02-27 19:00:00,Regular
2388,2023-02-27 20:00:00,Regular
2389,2023-02-27 21:00:00,Regular
2390,2023-02-27 22:00:00,Regular
2391,2023-02-27 23:00:00,Regular
2392,2023-02-28 00:00:00,Premium
2393,2023-02-28 01:00:00,Regular
2394,2023-02-28 02:00:00,Regular
2395,2023-02-28 03:00:00,Regular
2396,2023-02-28 04:00:00,Premium
